uri,label
http://vocab.getty.edu/aat/300012041,American chestnut (wood)
http://vocab.getty.edu/aat/300012041,American sweet chestnut (wood)
http://vocab.getty.edu/aat/300012041,"chestnut, American (wood)"
http://vocab.getty.edu/aat/300012041,美國栗 (木材)
http://vocab.getty.edu/aat/300012041,měi guó lì
http://vocab.getty.edu/aat/300012041,mei guo li
http://vocab.getty.edu/aat/300012041,mei kuo li
http://vocab.getty.edu/aat/300012041,Amerikaans kastanjehout
http://vocab.getty.edu/aat/300012041,châtaignier d'Amérique (bois)
http://vocab.getty.edu/aat/300012041,castaño americano (madera)
http://vocab.getty.edu/aat/300012044,Chinese chestnut (wood)
http://vocab.getty.edu/aat/300012044,"chestnut, Chinese (wood)"
http://vocab.getty.edu/aat/300012044,Chinees kastanjehout
http://vocab.getty.edu/aat/300012044,castaño chino (madera)
http://vocab.getty.edu/aat/300012046,European chestnut (wood)
http://vocab.getty.edu/aat/300012046,"chestnut, European (wood)"
http://vocab.getty.edu/aat/300012046,Italian chestnut (wood)
http://vocab.getty.edu/aat/300012046,Spanish chestnut (wood)
http://vocab.getty.edu/aat/300012046,sweet chestnut (European chestnut wood)
http://vocab.getty.edu/aat/300012046,歐洲栗 (木材)
http://vocab.getty.edu/aat/300012046,ōu zhōu lì
http://vocab.getty.edu/aat/300012046,ou zhou li
http://vocab.getty.edu/aat/300012046,ou chou li
http://vocab.getty.edu/aat/300012046,Europees kastanjehout
http://vocab.getty.edu/aat/300012046,castaño europeo (madera)
http://vocab.getty.edu/aat/300012052,Japanese chestnut (wood)
http://vocab.getty.edu/aat/300012052,"chestnut, Japanese (wood)"
http://vocab.getty.edu/aat/300012052,Japans kastanjehout
http://vocab.getty.edu/aat/300012052,castaño japonés (madera)
http://vocab.getty.edu/aat/300012061,Andaman marblewood (wood)
http://vocab.getty.edu/aat/300012061,marmerhout
http://vocab.getty.edu/aat/300012061,Andaman marble (wood)
http://vocab.getty.edu/aat/300012061,Andaman zebra wood (wood)
http://vocab.getty.edu/aat/300012061,madera de ébano andamanés (madera)
http://vocab.getty.edu/aat/300012056,black ebony (wood)
http://vocab.getty.edu/aat/300012056,"ebony, black (wood)"
http://vocab.getty.edu/aat/300012056,黑檀 (木材)
http://vocab.getty.edu/aat/300012056,黑檀木
http://vocab.getty.edu/aat/300012056,hēi tán
http://vocab.getty.edu/aat/300012056,hei tan
http://vocab.getty.edu/aat/300012056,黑烏木
http://vocab.getty.edu/aat/300012056,hei t'an
http://vocab.getty.edu/aat/300012056,zwart ebbenhout
http://vocab.getty.edu/aat/300012056,ébano negro (madera)
http://vocab.getty.edu/aat/300012059,Coromandel ebony (wood)
http://vocab.getty.edu/aat/300012059,Diospyros melanoxylon
http://vocab.getty.edu/aat/300012059,Macassar ebony (Coromandel ebony wood)
http://vocab.getty.edu/aat/300012059,East Indian ebony (wood)
http://vocab.getty.edu/aat/300012059,科羅曼德爾烏木 (木材)
http://vocab.getty.edu/aat/300012059,印度烏木 (木材)
http://vocab.getty.edu/aat/300012059,kē luó màn dé ěr wū mù
http://vocab.getty.edu/aat/300012059,ke luo man de er wu mu
http://vocab.getty.edu/aat/300012059,k'o lo man te erh wu mu
http://vocab.getty.edu/aat/300012059,coromandelhout
http://vocab.getty.edu/aat/300012059,ébano de coromandel (madera)
http://vocab.getty.edu/aat/300012060,kaki (wood)
http://vocab.getty.edu/aat/300012060,kaki (madera)
http://vocab.getty.edu/aat/300012060,Japanese persimmon (wood)
http://vocab.getty.edu/aat/300012060,kaki persimmon (wood)
http://vocab.getty.edu/aat/300012060,Asian persimmon (wood)
http://vocab.getty.edu/aat/300012060,kakihout
http://vocab.getty.edu/aat/300012060,caqui (madera)
http://vocab.getty.edu/aat/300012072,American elm (wood)
http://vocab.getty.edu/aat/300012072,American white elm (wood)
http://vocab.getty.edu/aat/300012072,"elm, American (wood)"
http://vocab.getty.edu/aat/300012072,white elm (wood)
http://vocab.getty.edu/aat/300012072,美國榆 (木材)
http://vocab.getty.edu/aat/300012072,美洲榆
http://vocab.getty.edu/aat/300012072,měi guó yú
http://vocab.getty.edu/aat/300012072,mei guo yu
http://vocab.getty.edu/aat/300012072,mei kuo yü
http://vocab.getty.edu/aat/300012072,Amerikaans iepenhout
http://vocab.getty.edu/aat/300012072,orme d'Amérique (bois)
http://vocab.getty.edu/aat/300012072,olmo americano (madera)
http://vocab.getty.edu/aat/300012076,Chinese elm (wood)
http://vocab.getty.edu/aat/300012076,"elm, Chinese (wood)"
http://vocab.getty.edu/aat/300012076,榔榆 (木材)
http://vocab.getty.edu/aat/300012076,láng yú
http://vocab.getty.edu/aat/300012076,lang yu
http://vocab.getty.edu/aat/300012076,lang yü
http://vocab.getty.edu/aat/300012076,Chinees iepenhout
http://vocab.getty.edu/aat/300012076,olmo chino (madera)
http://vocab.getty.edu/aat/300012078,English elm (wood)
http://vocab.getty.edu/aat/300012078,"elm, English (wood)"
http://vocab.getty.edu/aat/300012078,English field elm (wood)
http://vocab.getty.edu/aat/300012078,英國榆 (木材)
http://vocab.getty.edu/aat/300012078,英國烏木
http://vocab.getty.edu/aat/300012078,歐洲榆
http://vocab.getty.edu/aat/300012078,ying guo yu
http://vocab.getty.edu/aat/300012078,ying guo yu
http://vocab.getty.edu/aat/300012078,ying kuo yü
http://vocab.getty.edu/aat/300012078,Engels veldiepenhout
http://vocab.getty.edu/aat/300012078,olmo inglés (madera)
http://vocab.getty.edu/aat/300012080,rock elm (wood)
http://vocab.getty.edu/aat/300012080,"elm, rock (wood)"
http://vocab.getty.edu/aat/300012080,hickory elm (wood)
http://vocab.getty.edu/aat/300012080,岩榆 (木材)
http://vocab.getty.edu/aat/300012080,石榆木
http://vocab.getty.edu/aat/300012080,yan yu
http://vocab.getty.edu/aat/300012080,木栓榆
http://vocab.getty.edu/aat/300012080,yan yü
http://vocab.getty.edu/aat/300012080,yán yú
http://vocab.getty.edu/aat/300012080,厚葉榆
http://vocab.getty.edu/aat/300012080,Canadees iepenhout
http://vocab.getty.edu/aat/300012080,olmo del corcho (madera)
http://vocab.getty.edu/aat/300012082,slippery elm (wood)
http://vocab.getty.edu/aat/300012082,"elm, slippery (wood)"
http://vocab.getty.edu/aat/300012082,red elm (wood)
http://vocab.getty.edu/aat/300012082,rood iepenhout
http://vocab.getty.edu/aat/300012082,olmo resbaladizo (madera)
http://vocab.getty.edu/aat/300012085,wych elm (wood)
http://vocab.getty.edu/aat/300012085,"elm, wych (wood)"
http://vocab.getty.edu/aat/300012085,wyth elm (wood)
http://vocab.getty.edu/aat/300012085,Scots elm (wood)
http://vocab.getty.edu/aat/300012085,ruwe iepenhout
http://vocab.getty.edu/aat/300012085,alm
http://vocab.getty.edu/aat/300012085,alm
http://vocab.getty.edu/aat/300012085,olmo escocés (madera)
http://vocab.getty.edu/aat/300012094,blackbutt (wood)
http://vocab.getty.edu/aat/300012094,blackbutt (hout)
http://vocab.getty.edu/aat/300012094,桉樹 (木材)
http://vocab.getty.edu/aat/300012094,黑基木
http://vocab.getty.edu/aat/300012094,黑桉木 (木材)
http://vocab.getty.edu/aat/300012094,àn shù
http://vocab.getty.edu/aat/300012094,an shu
http://vocab.getty.edu/aat/300012094,an shu
http://vocab.getty.edu/aat/300012094,eucalipto pillular (madera)
http://vocab.getty.edu/aat/300012094,eucalipto Blackbutt (madera)
http://vocab.getty.edu/aat/300012096,blue gum (wood)
http://vocab.getty.edu/aat/300012096,"gum, blue (wood)"
http://vocab.getty.edu/aat/300012096,藍桉 (木材)
http://vocab.getty.edu/aat/300012096,藍桉樹
http://vocab.getty.edu/aat/300012096,lán àn
http://vocab.getty.edu/aat/300012096,lan an
http://vocab.getty.edu/aat/300012096,lan an
http://vocab.getty.edu/aat/300012096,blauwe gomhout
http://vocab.getty.edu/aat/300012096,eucalipto azul (madera)
http://vocab.getty.edu/aat/300012098,gray ironbark (wood)
http://vocab.getty.edu/aat/300012098,"ironbark, gray (wood)"
http://vocab.getty.edu/aat/300012098,grey iron-bark (wood)
http://vocab.getty.edu/aat/300012098,grey ironbark (wood)
http://vocab.getty.edu/aat/300012098,澳洲灰鐵 (木材)
http://vocab.getty.edu/aat/300012098,ào zhōu huī tiě
http://vocab.getty.edu/aat/300012098,從生花桉
http://vocab.getty.edu/aat/300012098,ao zhou hui tie
http://vocab.getty.edu/aat/300012098,ao chou hui t'ieh
http://vocab.getty.edu/aat/300012098,witte ijzerschorshout
http://vocab.getty.edu/aat/300012098,eucalipto leucoxilo gris (madera)
http://vocab.getty.edu/aat/300012100,mountain ash (wood)
http://vocab.getty.edu/aat/300012100,"ash, mountain (wood)"
http://vocab.getty.edu/aat/300012100,Victorian ash (wood)
http://vocab.getty.edu/aat/300012100,Tasmanian swamp gum (wood)
http://vocab.getty.edu/aat/300012100,Tasmanian stringy gum (wood)
http://vocab.getty.edu/aat/300012100,Tasmanian oak (wood)
http://vocab.getty.edu/aat/300012100,花楸 (木材)
http://vocab.getty.edu/aat/300012100,huā qiū
http://vocab.getty.edu/aat/300012100,hua qiu
http://vocab.getty.edu/aat/300012100,hua ch'iu
http://vocab.getty.edu/aat/300012100,tasmanian oak (hout)
http://vocab.getty.edu/aat/300012100,serval (madera)
http://vocab.getty.edu/aat/300374863,red bloodwood (wood)
http://vocab.getty.edu/aat/300374863,"bloodwood, red (wood)"
http://vocab.getty.edu/aat/300374863,澳洲血檀木 (木材)
http://vocab.getty.edu/aat/300374863,rood bloedhout
http://vocab.getty.edu/aat/300374863,血檀木
http://vocab.getty.edu/aat/300374863,ào zhōu xiě tán mù
http://vocab.getty.edu/aat/300374863,ao zhou xie tan mu
http://vocab.getty.edu/aat/300374863,ao chou hsieh t'an mu
http://vocab.getty.edu/aat/300374863,eucalipto bloodwood rojo (madera)
http://vocab.getty.edu/aat/300012102,red gum (wood)
http://vocab.getty.edu/aat/300012102,"gum, red (wood)"
http://vocab.getty.edu/aat/300012102,red-gum (wood)
http://vocab.getty.edu/aat/300012102,satijnnotenhout
http://vocab.getty.edu/aat/300012102,eucalyptus résineux (bois)
http://vocab.getty.edu/aat/300012102,ocozol (madera)
http://vocab.getty.edu/aat/300012114,tupelo (wood)
http://vocab.getty.edu/aat/300012114,tupelo (madera)
http://vocab.getty.edu/aat/300012114,nyssa (wood)
http://vocab.getty.edu/aat/300012114,nyssa (wood)
http://vocab.getty.edu/aat/300012114,cotton gum (wood)
http://vocab.getty.edu/aat/300012114,sour gum (wood)
http://vocab.getty.edu/aat/300012114,tupelo gum (wood)
http://vocab.getty.edu/aat/300012114,tupelohout
http://vocab.getty.edu/aat/300012114,nyssahout
http://vocab.getty.edu/aat/300012114,genus Nyssa
http://vocab.getty.edu/aat/300343906,common fig (wood)
http://vocab.getty.edu/aat/300343906,"fig, common (wood)"
http://vocab.getty.edu/aat/300343906,vijgenboom (hout)
http://vocab.getty.edu/aat/300012125,Chinese hackberry (wood)
http://vocab.getty.edu/aat/300012125,"hackberry, Chinese (wood)"
http://vocab.getty.edu/aat/300012125,Chinese netelhout
http://vocab.getty.edu/aat/300012125,álmez chino (madera)
http://vocab.getty.edu/aat/300374879,common hackberry (wood)
http://vocab.getty.edu/aat/300374879,"hackberry, common"
http://vocab.getty.edu/aat/300374879,American hackberry (wood)
http://vocab.getty.edu/aat/300374879,zwepenboom (hout)
http://vocab.getty.edu/aat/300012127,European hackberry (wood)
http://vocab.getty.edu/aat/300012127,"hackberry, European (wood)"
http://vocab.getty.edu/aat/300012127,Europese netelhout
http://vocab.getty.edu/aat/300012127,álmez europeo (madera)
http://vocab.getty.edu/aat/300012129,Mississippi hackberry (wood)
http://vocab.getty.edu/aat/300012129,"hackberry, Mississippi (wood)"
http://vocab.getty.edu/aat/300012129,Mississippi sugarberry (wood)
http://vocab.getty.edu/aat/300012129,Mississippi-netelhout
http://vocab.getty.edu/aat/300012129,álmez del Misisipí
http://vocab.getty.edu/aat/300374947,common hawthorn (wood)
http://vocab.getty.edu/aat/300374947,"hawthorn, common (wood)"
http://vocab.getty.edu/aat/300374947,eenstijlige meidoorn (hout)
http://vocab.getty.edu/aat/300012139,bitternut hickory (wood)
http://vocab.getty.edu/aat/300012139,"bitternut (hickory, wood)"
http://vocab.getty.edu/aat/300012139,"hickory, bitternut (wood)"
http://vocab.getty.edu/aat/300012139,bitternoothout
http://vocab.getty.edu/aat/300012139,hickory amarga (madera)
http://vocab.getty.edu/aat/300012141,black hickory (wood)
http://vocab.getty.edu/aat/300012141,"hickory, black (wood)"
http://vocab.getty.edu/aat/300012141,馬看山核桃 (木材)
http://vocab.getty.edu/aat/300012141,ma kàn shān hé táo
http://vocab.getty.edu/aat/300012141,ma kan shan he tao
http://vocab.getty.edu/aat/300012141,ma k'an shan ho t'ao
http://vocab.getty.edu/aat/300012141,Carya texana (hout)
http://vocab.getty.edu/aat/300012141,nogal americano negro (madera)
http://vocab.getty.edu/aat/300012143,mockernut hickory (wood)
http://vocab.getty.edu/aat/300012143,mocker-nut hickory (wood)
http://vocab.getty.edu/aat/300012143,white hickory (wood)
http://vocab.getty.edu/aat/300012143,ballnut (wood)
http://vocab.getty.edu/aat/300012143,"hickory, mockernut (wood)"
http://vocab.getty.edu/aat/300012143,zacht bitternoothout
http://vocab.getty.edu/aat/300012143,"nogal americano (Carya tomentosa, madera)"
http://vocab.getty.edu/aat/300012148,pecan (wood)
http://vocab.getty.edu/aat/300012148,pecan hickory (wood)
http://vocab.getty.edu/aat/300012148,sweet pecan (wood)
http://vocab.getty.edu/aat/300012148,pecannoothout
http://vocab.getty.edu/aat/300012148,bois de pecan
http://vocab.getty.edu/aat/300012148,pacana (madera)
http://vocab.getty.edu/aat/300012150,pignut hickory (wood)
http://vocab.getty.edu/aat/300012150,"hickory, pignut (wood)"
http://vocab.getty.edu/aat/300012150,pignut (wood)
http://vocab.getty.edu/aat/300012150,pig-nut (wood)
http://vocab.getty.edu/aat/300012150,gladbladige bitternoot
http://vocab.getty.edu/aat/300012150,caryer glabre (bois)
http://vocab.getty.edu/aat/300012150,"nogal americano (Carya glabra, madera)"
http://vocab.getty.edu/aat/300012153,shagbark hickory (wood)
http://vocab.getty.edu/aat/300012153,"hickory, shagbark (wood)"
http://vocab.getty.edu/aat/300012153,小糙皮山核桃 (木材)
http://vocab.getty.edu/aat/300012153,粗皮山核桃 (木材)
http://vocab.getty.edu/aat/300012153,xiǎo cāo pí shān hé táo
http://vocab.getty.edu/aat/300012153,xiao cao pi shan he tao
http://vocab.getty.edu/aat/300012153,hsiao ts'ao p'i shan ho t'ao
http://vocab.getty.edu/aat/300012153,ruige hickoryhout
http://vocab.getty.edu/aat/300012153,"nogal (C. ovata, madera)"
http://vocab.getty.edu/aat/300012136,shellbark hickory (wood)
http://vocab.getty.edu/aat/300012136,thick shell-bark (wood)
http://vocab.getty.edu/aat/300012136,shell-bark hickory (wood)
http://vocab.getty.edu/aat/300012136,shellback hickory (wood)
http://vocab.getty.edu/aat/300012136,shell-bark walnut (wood)
http://vocab.getty.edu/aat/300012136,"hickory, shellbark (wood)"
http://vocab.getty.edu/aat/300012136,king nut hickory (wood)
http://vocab.getty.edu/aat/300012136,big shellbark hickory (wood)
http://vocab.getty.edu/aat/300012136,koningsnoothout
http://vocab.getty.edu/aat/300012136,caryer lacinié (bois)
http://vocab.getty.edu/aat/300012136,"nogal americano (Carya laciniosa, madera)"
http://vocab.getty.edu/aat/300012159,European hornbeam (wood)
http://vocab.getty.edu/aat/300012159,common hornbeam (wood)
http://vocab.getty.edu/aat/300012159,"hornbeam, European (wood)"
http://vocab.getty.edu/aat/300012159,歐洲鵝耳櫪 (木材)
http://vocab.getty.edu/aat/300012159,ōu zhōu é ěr lì
http://vocab.getty.edu/aat/300012159,ou zhou e er li
http://vocab.getty.edu/aat/300012159,ou chou e erh li
http://vocab.getty.edu/aat/300012159,gewone haagbeuk (hout)
http://vocab.getty.edu/aat/300012159,carpe europeo (madera)
http://vocab.getty.edu/aat/300012159,carpe betulus (madera)
http://vocab.getty.edu/aat/300012163,hop hornbeam (wood)
http://vocab.getty.edu/aat/300012163,"hornbeam, hop (wood)"
http://vocab.getty.edu/aat/300012163,hop-hornbeam (wood)
http://vocab.getty.edu/aat/300012163,hophornbeam (wood)
http://vocab.getty.edu/aat/300012163,蛇麻果鵝耳櫪 (木材)
http://vocab.getty.edu/aat/300012163,shé ma guǒ é ěr lì
http://vocab.getty.edu/aat/300012163,she ma guo e er li
http://vocab.getty.edu/aat/300012163,she ma kuo e erh li
http://vocab.getty.edu/aat/300012163,hopbeukenhout
http://vocab.getty.edu/aat/300012163,carpe lúpulo (madera)
http://vocab.getty.edu/aat/300012018,buckeye (wood)
http://vocab.getty.edu/aat/300012018,buck-eye (wood)
http://vocab.getty.edu/aat/300012018,American horse chestnut
http://vocab.getty.edu/aat/300012018,Amerikaans paardekastanjehout
http://vocab.getty.edu/aat/300012021,California buckeye (wood)
http://vocab.getty.edu/aat/300012021,"buckeye, California (wood)"
http://vocab.getty.edu/aat/300012021,California buck-eye (wood)
http://vocab.getty.edu/aat/300012021,加州七葉樹 (木材)
http://vocab.getty.edu/aat/300012021,jiā zhōu qī yè shù
http://vocab.getty.edu/aat/300012021,jia zhou qi ye shu
http://vocab.getty.edu/aat/300012021,chia chou ch'i yeh shu
http://vocab.getty.edu/aat/300012021,Californisch wilde kastanjehout
http://vocab.getty.edu/aat/300012021,castaño de Indias californiano (madera)
http://vocab.getty.edu/aat/300012051,common horse chestnut (wood)
http://vocab.getty.edu/aat/300012051,"horse chestnut, common (wood)"
http://vocab.getty.edu/aat/300012051,European horse chestnut (wood)
http://vocab.getty.edu/aat/300012051,歐洲七葉樹 (木材)
http://vocab.getty.edu/aat/300012051,馬栗
http://vocab.getty.edu/aat/300012051,ōu zhōu qī yè shù
http://vocab.getty.edu/aat/300012051,ou zhou qi ye shu
http://vocab.getty.edu/aat/300012051,ou chou ch'i yeh shu
http://vocab.getty.edu/aat/300012051,paardenkastanjehout
http://vocab.getty.edu/aat/300343939,Indian horse chestnut (wood)
http://vocab.getty.edu/aat/300343939,Himalayan horse chestnut (wood)
http://vocab.getty.edu/aat/300343939,印度馬栗 (木材)
http://vocab.getty.edu/aat/300343939,印度馬栗木
http://vocab.getty.edu/aat/300343939,yìn dù ma lì
http://vocab.getty.edu/aat/300343939,yin du ma li
http://vocab.getty.edu/aat/300343939,yin tu ma li
http://vocab.getty.edu/aat/300343939,Indische paardenkastanje (hout)
http://vocab.getty.edu/aat/300343939,castaño de Indias (madera)
